               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.037954,            0.010649,           0.0055888,             0.79338,               0.815,             0.83792,             0.42495,            0.034943,           0.0054158,            0.010808,           0.0059162,           0.0059162,           0.0059162
                 154,            0.037324,            0.010471,           0.0055948,              0.7793,             0.84066,             0.84007,             0.42897,            0.034864,           0.0054053,            0.010699,           0.0058744,           0.0058744,           0.0058744
                 155,            0.037571,             0.01087,           0.0056591,             0.80915,             0.81693,             0.84128,              0.4299,            0.034719,           0.0053571,            0.010383,           0.0058325,           0.0058325,           0.0058325
                 156,            0.037412,            0.010515,           0.0054729,             0.87097,             0.78099,              0.8463,             0.43135,            0.034541,           0.0053113,            0.010106,           0.0057907,           0.0057907,           0.0057907
                 157,            0.037774,            0.010727,           0.0056537,             0.84792,             0.80424,             0.84719,             0.42894,            0.034828,           0.0052728,            0.010113,           0.0057488,           0.0057488,           0.0057488
                 158,            0.037283,            0.010602,            0.005151,             0.85576,             0.81314,             0.84941,             0.43289,            0.034805,           0.0052031,           0.0098147,            0.005707,            0.005707,            0.005707
                 159,            0.038571,            0.010541,           0.0050848,             0.86067,             0.81844,             0.85889,              0.4334,            0.034659,           0.0051651,           0.0099158,           0.0056653,           0.0056653,           0.0056653
                 160,            0.037887,            0.010526,           0.0051721,             0.86768,             0.80433,             0.84946,             0.43541,            0.034678,           0.0051445,           0.0099727,           0.0056236,           0.0056236,           0.0056236
                 161,            0.037752,            0.010526,           0.0054902,             0.85452,             0.80786,             0.84774,             0.43476,            0.034888,           0.0051465,            0.010046,           0.0055819,           0.0055819,           0.0055819
                 162,            0.036972,            0.010275,           0.0052258,             0.86902,             0.79415,             0.85116,             0.43106,            0.034932,           0.0051232,           0.0099962,           0.0055403,           0.0055403,           0.0055403
                 163,            0.037496,             0.01044,           0.0055349,             0.87988,             0.79695,              0.8552,             0.43319,            0.035172,           0.0050857,            0.009968,           0.0054987,           0.0054987,           0.0054987
                 164,             0.03706,            0.010357,           0.0054262,             0.84121,             0.83094,             0.85562,              0.4308,            0.035349,           0.0050599,           0.0098565,           0.0054571,           0.0054571,           0.0054571
                 165,            0.037604,            0.010532,           0.0051517,             0.89005,             0.78513,               0.851,             0.42851,            0.035351,           0.0050933,           0.0098838,           0.0054157,           0.0054157,           0.0054157
                 166,            0.036511,            0.010435,            0.005418,             0.83502,              0.8159,             0.84852,             0.42407,            0.035641,           0.0051351,           0.0099696,           0.0053743,           0.0053743,           0.0053743
                 167,            0.037065,            0.010643,           0.0056704,             0.83679,             0.81984,             0.84193,             0.42188,            0.035767,           0.0051639,           0.0099158,           0.0053329,           0.0053329,           0.0053329
                 168,            0.037431,            0.010393,           0.0051902,             0.83177,             0.82024,             0.84049,             0.41935,            0.035754,           0.0051884,           0.0099993,           0.0052917,           0.0052917,           0.0052917
                 169,             0.03698,            0.010414,           0.0051852,             0.82318,             0.82121,             0.84219,             0.41871,            0.035756,           0.0052011,             0.01008,           0.0052505,           0.0052505,           0.0052505
                 170,            0.037271,            0.010121,           0.0053954,             0.81817,             0.81672,             0.83905,             0.42142,             0.03576,           0.0052207,             0.01024,           0.0052094,           0.0052094,           0.0052094
                 171,            0.037153,            0.010286,           0.0055499,             0.81816,             0.81672,             0.84174,             0.42164,            0.035882,           0.0052372,            0.010289,           0.0051684,           0.0051684,           0.0051684
                 172,            0.037159,            0.010353,           0.0051756,             0.81922,             0.83271,             0.84393,             0.41916,            0.035828,           0.0052154,            0.010283,           0.0051274,           0.0051274,           0.0051274
                 173,            0.036778,            0.010077,           0.0053776,             0.84245,             0.81676,             0.84922,             0.41725,            0.035762,            0.005204,            0.010331,           0.0050866,           0.0050866,           0.0050866
                 174,            0.036671,            0.010182,           0.0054487,             0.84857,             0.81008,             0.84832,             0.41906,            0.035815,           0.0051973,            0.010284,           0.0050459,           0.0050459,           0.0050459
                 175,            0.037058,            0.010458,           0.0055136,             0.83082,             0.83038,             0.84855,             0.42366,            0.035675,           0.0052037,             0.01022,           0.0050052,           0.0050052,           0.0050052
                 176,            0.036725,            0.010494,           0.0051036,             0.83064,             0.82689,             0.84622,             0.42236,            0.035618,           0.0052331,            0.010234,           0.0049647,           0.0049647,           0.0049647
                 177,            0.036802,            0.010157,           0.0051544,              0.8319,             0.83125,             0.84928,             0.42222,            0.035564,            0.005256,            0.010275,           0.0049243,           0.0049243,           0.0049243
                 178,            0.037045,            0.010355,           0.0052409,               0.832,              0.8289,             0.84661,             0.42241,            0.035586,           0.0052726,            0.010228,            0.004884,            0.004884,            0.004884
                 179,            0.036291,            0.010343,           0.0050383,             0.88986,             0.77714,             0.84497,             0.42111,            0.035724,           0.0053099,            0.010206,           0.0048439,           0.0048439,           0.0048439
                 180,            0.036489,            0.010261,           0.0049881,             0.88984,             0.78044,             0.84478,             0.42509,            0.035653,           0.0052997,            0.010216,           0.0048038,           0.0048038,           0.0048038
                 181,            0.036242,            0.010339,           0.0053098,             0.89511,             0.77092,             0.84688,              0.4253,            0.035569,           0.0053039,            0.010126,           0.0047639,           0.0047639,           0.0047639
                 182,            0.036832,            0.010525,           0.0053325,             0.85053,             0.80656,             0.84812,             0.42693,            0.035517,           0.0052804,             0.01004,           0.0047242,           0.0047242,           0.0047242
                 183,            0.036698,            0.010299,           0.0050982,             0.85874,             0.80286,             0.84616,             0.42694,            0.035459,            0.005295,             0.01008,           0.0046845,           0.0046845,           0.0046845
                 184,            0.036208,            0.010185,           0.0051684,             0.87202,             0.79987,             0.84685,             0.42993,             0.03534,           0.0052914,            0.010079,            0.004645,            0.004645,            0.004645
                 185,            0.036669,             0.01039,           0.0052669,             0.87558,             0.80499,             0.84805,             0.43239,            0.035205,           0.0052749,            0.010143,           0.0046057,           0.0046057,           0.0046057
                 186,            0.036792,            0.010018,           0.0052532,             0.86866,             0.80334,             0.84805,              0.4298,            0.035138,           0.0052836,            0.010168,           0.0045665,           0.0045665,           0.0045665
                 187,            0.036292,            0.010153,           0.0052348,             0.87157,             0.79882,             0.85023,             0.42917,            0.035105,            0.005279,            0.010138,           0.0045275,           0.0045275,           0.0045275
                 188,            0.036413,            0.010136,           0.0050779,             0.87245,             0.79909,             0.84763,             0.42618,            0.035032,           0.0053026,            0.010156,           0.0044886,           0.0044886,           0.0044886
                 189,            0.035978,            0.010303,           0.0050779,             0.87688,             0.79889,             0.84896,             0.43109,             0.03496,           0.0052926,            0.010144,           0.0044499,           0.0044499,           0.0044499
                 190,            0.036142,             0.01015,           0.0047142,             0.88171,             0.79923,             0.84899,             0.43071,            0.034892,           0.0052844,            0.010208,           0.0044114,           0.0044114,           0.0044114
                 191,            0.036242,            0.010321,            0.005235,             0.88123,             0.79916,             0.84938,             0.43173,            0.034835,           0.0052684,            0.010171,           0.0043731,           0.0043731,           0.0043731
                 192,            0.036701,            0.010309,           0.0053408,             0.88405,              0.7948,             0.84964,              0.4281,            0.034863,           0.0052595,            0.010095,           0.0043349,           0.0043349,           0.0043349
                 193,            0.035841,            0.010043,           0.0047666,             0.86964,             0.80305,             0.84959,             0.42914,            0.034883,           0.0052478,            0.010016,           0.0042969,           0.0042969,           0.0042969
                 194,            0.035818,           0.0098812,           0.0048735,             0.87251,             0.80305,             0.84959,             0.43283,            0.034875,           0.0052389,            0.010001,           0.0042591,           0.0042591,           0.0042591
                 195,            0.035941,            0.010188,           0.0050822,             0.87406,              0.8031,             0.84991,             0.43326,             0.03488,           0.0052146,           0.0099749,           0.0042215,           0.0042215,           0.0042215
                 196,            0.035925,            0.010051,           0.0048103,             0.86951,             0.81169,             0.85101,             0.43342,            0.034903,           0.0052075,           0.0099895,            0.004184,            0.004184,            0.004184
                 197,            0.035622,           0.0099958,           0.0046117,              0.8773,              0.8118,             0.85176,             0.43483,             0.03491,           0.0052035,            0.010009,           0.0041468,           0.0041468,           0.0041468
                 198,            0.035211,           0.0099483,           0.0047737,             0.87722,             0.81079,             0.85327,             0.43553,            0.034956,            0.005203,            0.010005,           0.0041098,           0.0041098,           0.0041098
                 199,            0.036013,           0.0099679,           0.0051683,              0.8769,             0.81091,             0.85265,             0.43661,            0.034988,           0.0052083,            0.010014,            0.004073,            0.004073,            0.004073
                 200,            0.035928,            0.010072,           0.0048436,              0.8744,             0.80832,             0.85272,             0.43559,            0.034993,           0.0051963,            0.010006,           0.0040364,           0.0040364,           0.0040364
                 201,            0.035566,            0.010053,           0.0047159,              0.8745,             0.80828,             0.85257,             0.43506,            0.034958,           0.0051892,            0.010017,               0.004,               0.004,               0.004
                 202,            0.035907,            0.010214,           0.0048832,             0.86899,             0.80828,             0.85247,             0.43342,            0.034979,           0.0051926,            0.010027,           0.0039638,           0.0039638,           0.0039638
                 203,            0.035767,           0.0098066,           0.0047467,             0.86698,             0.81184,             0.85236,              0.4366,            0.034963,           0.0051958,            0.010025,           0.0039279,           0.0039279,           0.0039279
                 204,            0.035953,           0.0099499,           0.0052412,             0.87227,             0.81192,             0.85207,             0.43712,            0.034933,           0.0051894,            0.010033,           0.0038922,           0.0038922,           0.0038922
                 205,            0.035524,           0.0099521,           0.0046041,             0.86547,              0.8106,             0.85216,              0.4372,             0.03491,           0.0051941,             0.01006,           0.0038567,           0.0038567,           0.0038567
                 206,            0.035021,           0.0098798,           0.0046925,             0.86789,             0.80677,             0.85204,             0.43669,            0.034917,           0.0051981,            0.010062,           0.0038214,           0.0038214,           0.0038214
                 207,            0.035589,           0.0099983,           0.0047946,              0.8684,             0.80865,             0.85276,             0.43604,             0.03486,           0.0051896,            0.010054,           0.0037864,           0.0037864,           0.0037864
                 208,            0.035096,            0.010062,           0.0047887,             0.86868,             0.80891,             0.85268,             0.43686,            0.034838,           0.0051791,            0.010026,           0.0037517,           0.0037517,           0.0037517
                 209,            0.035318,           0.0098974,           0.0047694,             0.86879,             0.80863,             0.85281,             0.43635,            0.034805,           0.0051733,            0.010034,           0.0037171,           0.0037171,           0.0037171
                 210,            0.035074,           0.0098177,            0.004661,               0.869,             0.80918,             0.85321,             0.43671,            0.034792,           0.0051687,            0.010014,           0.0036829,           0.0036829,           0.0036829
                 211,            0.035153,           0.0098216,           0.0047851,             0.86898,             0.80924,             0.85384,             0.43949,             0.03475,           0.0051634,            0.010018,           0.0036489,           0.0036489,           0.0036489
                 212,            0.034873,             0.00992,           0.0045334,             0.86917,             0.80992,             0.85405,             0.43825,              0.0347,           0.0051677,            0.010016,           0.0036151,           0.0036151,           0.0036151
                 213,             0.03528,            0.009907,           0.0046113,              0.8631,             0.81523,              0.8574,             0.44008,            0.034707,           0.0051754,            0.010013,           0.0035816,           0.0035816,           0.0035816
                 214,            0.035503,           0.0098477,           0.0049814,             0.85977,             0.81512,              0.8574,             0.43889,            0.034673,           0.0051737,            0.010028,           0.0035484,           0.0035484,           0.0035484
                 215,             0.03553,           0.0099426,           0.0047793,             0.85888,             0.81172,             0.85747,             0.43962,            0.034683,           0.0051729,            0.010032,           0.0035154,           0.0035154,           0.0035154
                 216,            0.034703,           0.0098701,           0.0046197,             0.86521,              0.8051,             0.85772,              0.4401,            0.034676,           0.0051756,            0.010047,           0.0034827,           0.0034827,           0.0034827
                 217,            0.034679,           0.0098407,           0.0049078,             0.86517,             0.80528,             0.85796,             0.43921,            0.034683,           0.0051692,            0.010049,           0.0034503,           0.0034503,           0.0034503
                 218,            0.034906,            0.009714,           0.0045002,             0.86516,             0.80529,             0.85823,             0.44052,            0.034656,           0.0051694,            0.010079,           0.0034182,           0.0034182,           0.0034182
                 219,            0.035167,           0.0097877,           0.0047245,             0.86183,             0.80572,              0.8578,             0.44076,            0.034638,           0.0051718,            0.010085,           0.0033863,           0.0033863,           0.0033863
                 220,            0.035288,           0.0096694,           0.0046749,             0.86856,             0.79943,             0.85708,             0.44082,            0.034629,           0.0051812,            0.010068,           0.0033548,           0.0033548,           0.0033548
                 221,            0.034784,           0.0098133,           0.0048445,             0.86837,             0.79943,             0.85672,             0.44058,            0.034618,           0.0051788,            0.010056,           0.0033235,           0.0033235,           0.0033235
                 222,             0.03486,           0.0098659,            0.004504,             0.86751,             0.79887,             0.85642,             0.44007,            0.034604,           0.0051786,            0.010065,           0.0032925,           0.0032925,           0.0032925
                 223,            0.034866,           0.0096604,           0.0046209,             0.86755,             0.79839,             0.85657,             0.43978,            0.034588,           0.0051777,            0.010055,           0.0032618,           0.0032618,           0.0032618
                 224,            0.034702,           0.0096019,           0.0047081,             0.85582,             0.80668,             0.85605,             0.44046,            0.034574,           0.0051805,            0.010058,           0.0032314,           0.0032314,           0.0032314
                 225,            0.034521,           0.0095352,           0.0043858,             0.86255,             0.80297,             0.85576,             0.44005,            0.034568,           0.0051787,            0.010063,           0.0032013,           0.0032013,           0.0032013
                 226,            0.034698,           0.0096633,           0.0046068,             0.86308,             0.80295,             0.85596,             0.44235,            0.034569,           0.0051746,            0.010066,           0.0031716,           0.0031716,           0.0031716
                 227,            0.034756,           0.0094801,           0.0043598,             0.86612,             0.79376,             0.84845,             0.44047,            0.034586,           0.0051729,            0.010074,           0.0031421,           0.0031421,           0.0031421
                 228,            0.034827,           0.0097654,            0.004549,             0.86827,             0.79414,             0.84905,             0.44216,            0.034571,           0.0051628,            0.010089,            0.003113,            0.003113,            0.003113
                 229,             0.03492,           0.0096396,           0.0045561,             0.86877,             0.79414,             0.84924,             0.44126,            0.034593,           0.0051586,            0.010107,           0.0030841,           0.0030841,           0.0030841
                 230,            0.034413,           0.0095686,           0.0043515,             0.86792,             0.79414,             0.84939,             0.44079,            0.034626,           0.0051517,            0.010125,           0.0030556,           0.0030556,           0.0030556
                 231,            0.034625,           0.0095174,           0.0043977,             0.86309,             0.79776,             0.84962,             0.44146,            0.034633,            0.005144,            0.010123,           0.0030274,           0.0030274,           0.0030274
                 232,            0.034308,           0.0096274,           0.0042528,             0.86295,             0.79776,             0.84985,             0.44037,            0.034624,           0.0051469,            0.010136,           0.0029996,           0.0029996,           0.0029996
                 233,            0.034266,           0.0095948,           0.0044564,             0.86322,             0.79776,             0.84978,             0.44163,            0.034624,           0.0051426,            0.010122,            0.002972,            0.002972,            0.002972
                 234,            0.034293,           0.0096157,           0.0045935,             0.86712,             0.79414,              0.8503,             0.44156,            0.034598,           0.0051308,            0.010116,           0.0029448,           0.0029448,           0.0029448
                 235,            0.034103,           0.0095189,           0.0044802,             0.85948,             0.79776,             0.85054,             0.44142,            0.034597,           0.0051216,            0.010119,           0.0029179,           0.0029179,           0.0029179
                 236,            0.034106,           0.0096406,           0.0040433,             0.85922,             0.79776,             0.85086,             0.44164,            0.034616,           0.0051196,            0.010122,           0.0028914,           0.0028914,           0.0028914
                 237,            0.034309,           0.0094563,           0.0042402,             0.88315,              0.7804,             0.85104,             0.44071,            0.034609,           0.0051172,            0.010113,           0.0028652,           0.0028652,           0.0028652
                 238,            0.033242,           0.0093463,           0.0041984,              0.8833,             0.78006,             0.85086,             0.44036,            0.034607,           0.0051154,            0.010103,           0.0028394,           0.0028394,           0.0028394
                 239,            0.034281,           0.0097525,           0.0042771,             0.91006,             0.76235,             0.85057,             0.44129,            0.034629,           0.0051148,            0.010112,           0.0028139,           0.0028139,           0.0028139
                 240,            0.033962,           0.0095455,           0.0045132,             0.88353,             0.78011,             0.84968,              0.4396,            0.034655,            0.005116,            0.010107,           0.0027887,           0.0027887,           0.0027887
                 241,            0.034204,           0.0095252,           0.0043565,             0.88326,             0.77963,             0.84921,             0.43864,            0.034655,           0.0051167,             0.01011,           0.0027639,           0.0027639,           0.0027639
                 242,            0.033575,           0.0093651,           0.0046452,             0.88321,             0.77966,             0.84922,             0.43928,            0.034651,           0.0051161,              0.0101,           0.0027395,           0.0027395,           0.0027395
                 243,            0.033734,           0.0094514,           0.0039843,             0.88911,             0.77799,             0.85044,             0.43867,            0.034673,           0.0051159,            0.010082,           0.0027154,           0.0027154,           0.0027154
                 244,            0.034216,           0.0095089,           0.0046327,             0.88903,             0.77727,             0.85072,             0.43915,            0.034696,           0.0051202,            0.010075,           0.0026917,           0.0026917,           0.0026917
                 245,            0.034399,           0.0094396,           0.0042203,             0.88607,             0.77968,             0.85158,             0.43988,            0.034723,           0.0051187,            0.010076,           0.0026683,           0.0026683,           0.0026683
                 246,            0.033933,           0.0094718,           0.0042898,             0.88642,             0.77968,             0.85071,             0.43954,             0.03474,           0.0051242,             0.01007,           0.0026453,           0.0026453,           0.0026453
                 247,             0.03406,           0.0094488,           0.0045888,               0.887,             0.77968,             0.85119,             0.43888,            0.034746,           0.0051217,            0.010049,           0.0026227,           0.0026227,           0.0026227
                 248,            0.033833,           0.0094541,           0.0044491,             0.88758,             0.78011,             0.85119,              0.4395,            0.034737,           0.0051226,             0.01005,           0.0026004,           0.0026004,           0.0026004
                 249,            0.033171,           0.0094705,            0.004154,             0.87741,             0.78689,             0.85066,              0.4404,            0.034749,           0.0051227,            0.010035,           0.0025785,           0.0025785,           0.0025785
                 250,            0.033505,           0.0094084,           0.0046182,             0.88371,             0.78318,             0.85182,             0.44024,             0.03476,           0.0051257,             0.01004,            0.002557,            0.002557,            0.002557
                 251,            0.033476,           0.0092924,           0.0041932,             0.87784,             0.78688,               0.852,             0.44043,            0.034764,           0.0051196,            0.010026,           0.0025359,           0.0025359,           0.0025359
                 252,            0.033673,           0.0093576,           0.0040518,             0.87883,             0.78689,             0.85222,              0.4402,            0.034783,            0.005118,            0.010002,           0.0025151,           0.0025151,           0.0025151
                 253,            0.033359,           0.0092666,           0.0043523,             0.87888,             0.78689,             0.85328,             0.44086,            0.034797,           0.0051154,           0.0099956,           0.0024948,           0.0024948,           0.0024948
                 254,            0.033386,           0.0095543,           0.0042146,             0.87938,             0.78686,             0.85351,             0.44172,            0.034798,             0.00511,           0.0099769,           0.0024748,           0.0024748,           0.0024748
                 255,            0.033569,           0.0091473,            0.004185,             0.87949,             0.78689,             0.85376,             0.44235,            0.034812,           0.0051068,           0.0099667,           0.0024552,           0.0024552,           0.0024552
                 256,            0.033551,           0.0093359,           0.0041301,             0.89673,             0.77583,             0.85403,             0.44207,             0.03483,           0.0051038,           0.0099632,            0.002436,            0.002436,            0.002436
                 257,            0.033906,           0.0094536,           0.0042385,             0.89669,             0.77541,             0.85413,             0.44184,            0.034839,           0.0050979,           0.0099458,           0.0024172,           0.0024172,           0.0024172
                 258,            0.033914,           0.0093908,           0.0042428,             0.87996,             0.78771,             0.85469,             0.44177,             0.03484,           0.0050927,           0.0099309,           0.0023987,           0.0023987,           0.0023987
                 259,            0.033235,           0.0093452,           0.0042295,              0.8772,             0.79231,             0.85496,             0.44236,            0.034833,           0.0050855,           0.0099113,           0.0023807,           0.0023807,           0.0023807
                 260,            0.033894,           0.0096728,           0.0045491,             0.87767,             0.79224,             0.85517,             0.44275,            0.034833,           0.0050813,           0.0099041,           0.0023631,           0.0023631,           0.0023631
                 261,            0.033453,            0.009407,           0.0041696,             0.87796,              0.7922,             0.85513,              0.4441,            0.034827,           0.0050755,           0.0099048,           0.0023458,           0.0023458,           0.0023458
                 262,            0.033335,           0.0094218,           0.0041134,             0.87826,             0.79209,             0.85485,              0.4438,            0.034841,           0.0050742,            0.009897,            0.002329,            0.002329,            0.002329
                 263,            0.033326,           0.0095054,           0.0040236,             0.87891,             0.79198,             0.85535,             0.44575,            0.034841,           0.0050735,           0.0098764,           0.0023125,           0.0023125,           0.0023125
                 264,             0.03354,           0.0091149,           0.0042138,             0.87902,             0.79191,             0.85541,             0.44496,            0.034838,           0.0050775,           0.0098702,           0.0022965,           0.0022965,           0.0022965
                 265,            0.032964,           0.0093938,           0.0040053,             0.87947,             0.79173,             0.85539,             0.44389,            0.034837,           0.0050804,           0.0098585,           0.0022809,           0.0022809,           0.0022809
                 266,            0.032863,            0.009347,           0.0041612,             0.87926,             0.79165,             0.85506,             0.44363,            0.034828,           0.0050805,           0.0098565,           0.0022657,           0.0022657,           0.0022657
                 267,             0.03309,           0.0093893,           0.0041611,             0.87884,             0.79169,             0.85478,             0.44291,            0.034838,           0.0050872,           0.0098389,           0.0022509,           0.0022509,           0.0022509
                 268,            0.032916,           0.0091264,           0.0041634,             0.87878,             0.79172,             0.85405,              0.4429,            0.034849,           0.0050848,           0.0098284,           0.0022365,           0.0022365,           0.0022365
                 269,            0.033394,           0.0093885,           0.0041934,             0.87857,             0.79175,             0.85141,             0.44441,            0.034841,           0.0050838,           0.0098176,           0.0022225,           0.0022225,           0.0022225
                 270,            0.033168,           0.0092231,           0.0040414,             0.87845,             0.79169,             0.85155,             0.44457,            0.034839,           0.0050806,           0.0098122,           0.0022089,           0.0022089,           0.0022089
                 271,            0.033398,           0.0094376,           0.0041019,             0.87856,             0.79156,             0.85159,              0.4445,            0.034827,           0.0050779,            0.009806,           0.0021958,           0.0021958,           0.0021958
                 272,            0.033257,           0.0094144,           0.0039268,             0.87847,             0.79166,             0.85129,             0.44552,            0.034841,           0.0050719,           0.0097973,            0.002183,            0.002183,            0.002183
                 273,            0.033479,           0.0091124,           0.0043401,             0.87815,             0.79171,             0.85261,              0.4456,            0.034835,           0.0050689,           0.0097846,           0.0021707,           0.0021707,           0.0021707
                 274,            0.032735,           0.0092818,           0.0041741,             0.87806,             0.79167,             0.85244,             0.44564,            0.034837,           0.0050706,            0.009776,           0.0021588,           0.0021588,           0.0021588
                 275,            0.033166,           0.0092732,           0.0041104,             0.87807,              0.7917,             0.85242,             0.44378,             0.03483,           0.0050717,           0.0097721,           0.0021473,           0.0021473,           0.0021473
                 276,            0.033032,           0.0093956,           0.0042938,             0.87671,             0.79051,              0.8521,             0.44505,            0.034838,            0.005073,           0.0097723,           0.0021363,           0.0021363,           0.0021363
                 277,            0.032917,           0.0092828,            0.004034,             0.87773,             0.79177,             0.85275,             0.44601,            0.034818,           0.0050701,           0.0097719,           0.0021257,           0.0021257,           0.0021257
                 278,             0.03309,           0.0094189,           0.0040142,             0.87751,             0.79175,             0.85315,             0.44607,            0.034822,           0.0050681,           0.0097818,           0.0021155,           0.0021155,           0.0021155
                 279,            0.032809,           0.0093336,            0.004007,             0.87765,             0.79174,             0.85336,             0.44658,            0.034814,            0.005065,           0.0097685,           0.0021057,           0.0021057,           0.0021057
                 280,            0.033308,            0.009095,           0.0038141,             0.87781,             0.79173,             0.85293,             0.44789,            0.034808,           0.0050642,           0.0097511,           0.0020963,           0.0020963,           0.0020963
                 281,            0.032976,           0.0094119,           0.0041979,             0.87775,             0.79171,             0.85325,             0.44775,            0.034788,           0.0050631,           0.0097513,           0.0020874,           0.0020874,           0.0020874
                 282,            0.032704,           0.0093513,           0.0040169,             0.87799,             0.79177,             0.85314,             0.44712,            0.034783,             0.00506,           0.0097362,           0.0020789,           0.0020789,           0.0020789
                 283,            0.033368,           0.0093067,            0.004014,             0.83473,               0.831,             0.85341,              0.4474,            0.034755,           0.0050579,           0.0097339,           0.0020709,           0.0020709,           0.0020709
                 284,            0.032761,           0.0092505,            0.004244,             0.83564,             0.83092,             0.85344,             0.44778,            0.034754,           0.0050514,           0.0097264,           0.0020632,           0.0020632,           0.0020632
                 285,            0.032876,           0.0091154,           0.0041016,             0.83585,             0.83094,             0.85364,             0.44797,            0.034743,           0.0050488,           0.0097254,            0.002056,            0.002056,            0.002056
                 286,            0.032934,           0.0093739,           0.0039357,             0.83613,              0.8309,              0.8539,             0.44811,            0.034757,           0.0050469,           0.0097221,           0.0020492,           0.0020492,           0.0020492
                 287,            0.032402,           0.0092935,           0.0040748,             0.83629,             0.83092,             0.85397,             0.44802,            0.034755,           0.0050436,           0.0097074,           0.0020429,           0.0020429,           0.0020429
                 288,            0.032649,            0.009161,           0.0039873,              0.8365,             0.83102,             0.85409,             0.44797,            0.034781,           0.0050431,           0.0097086,            0.002037,            0.002037,            0.002037
                 289,               0.033,           0.0092407,           0.0041546,             0.83635,              0.8311,             0.85418,              0.4479,            0.034791,           0.0050443,           0.0097147,           0.0020315,           0.0020315,           0.0020315
                 290,            0.033051,           0.0094439,           0.0041659,             0.83611,             0.83124,             0.85404,             0.44792,            0.034782,           0.0050458,           0.0097163,           0.0020265,           0.0020265,           0.0020265
                 291,            0.032234,           0.0090785,           0.0039347,             0.83651,             0.83119,             0.85411,             0.44824,            0.034773,           0.0050431,           0.0097231,           0.0020219,           0.0020219,           0.0020219
                 292,            0.032633,           0.0090037,           0.0040895,             0.83677,             0.83114,             0.85424,             0.44841,            0.034776,           0.0050405,           0.0097143,           0.0020178,           0.0020178,           0.0020178
                 293,             0.03284,           0.0092698,           0.0041633,             0.88236,              0.7911,             0.85417,             0.44802,             0.03478,            0.005037,           0.0097271,            0.002014,            0.002014,            0.002014
                 294,            0.032551,           0.0090839,           0.0039077,             0.83746,             0.83096,             0.85475,               0.449,            0.034777,            0.005031,           0.0097329,           0.0020107,           0.0020107,           0.0020107
                 295,            0.032558,           0.0091324,           0.0039612,             0.83773,             0.83095,             0.85512,              0.4493,            0.034786,           0.0050269,           0.0097204,           0.0020079,           0.0020079,           0.0020079
                 296,            0.033139,           0.0091587,           0.0039671,             0.83827,             0.83082,             0.85561,             0.44929,             0.03478,            0.005021,           0.0097067,           0.0020055,           0.0020055,           0.0020055
                 297,            0.032935,           0.0092957,           0.0041527,             0.83844,             0.83091,             0.85514,             0.44877,            0.034794,           0.0050189,           0.0097044,           0.0020035,           0.0020035,           0.0020035
                 298,            0.032796,           0.0092215,           0.0042108,             0.83855,             0.83093,             0.85539,             0.44852,            0.034805,           0.0050206,            0.009702,            0.002002,            0.002002,            0.002002
                 299,            0.032308,           0.0092299,           0.0040005,              0.8386,             0.83091,             0.85485,             0.44821,            0.034814,           0.0050188,           0.0096932,           0.0020009,           0.0020009,           0.0020009
