               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.019519,           0.0097624,           0.0024635,             0.93485,             0.93559,             0.97418,             0.72894,            0.019577,           0.0041944,            0.031027,           0.0059162,           0.0059162,           0.0059162
                 154,            0.019429,           0.0098526,           0.0024129,              0.9394,             0.93715,             0.97405,             0.72217,            0.019583,           0.0042497,             0.03044,           0.0058744,           0.0058744,           0.0058744
                 155,            0.019095,           0.0096507,           0.0025604,             0.95538,             0.91894,             0.97361,              0.7243,            0.019389,           0.0042586,            0.029034,           0.0058325,           0.0058325,           0.0058325
                 156,            0.019078,           0.0097218,           0.0023467,             0.93424,              0.9388,             0.97412,             0.72697,            0.019215,           0.0042586,            0.027704,           0.0057907,           0.0057907,           0.0057907
                 157,            0.019133,           0.0099106,           0.0021924,             0.93495,              0.9283,             0.97203,             0.72413,            0.019246,           0.0042371,            0.027879,           0.0057488,           0.0057488,           0.0057488
                 158,            0.019263,           0.0095205,           0.0024268,             0.95314,             0.90748,             0.97137,             0.72662,             0.01923,           0.0042377,            0.027294,            0.005707,            0.005707,            0.005707
                 159,            0.018939,           0.0097437,           0.0026229,             0.94777,             0.90982,             0.96979,             0.72599,            0.019203,           0.0042486,            0.027134,           0.0056653,           0.0056653,           0.0056653
                 160,            0.019079,           0.0096358,           0.0025403,             0.94516,             0.90253,             0.96883,             0.72956,            0.019069,           0.0042321,            0.027383,           0.0056236,           0.0056236,           0.0056236
                 161,            0.019057,           0.0096913,           0.0023258,             0.90034,             0.93508,             0.96762,              0.7308,            0.018867,           0.0041777,            0.027749,           0.0055819,           0.0055819,           0.0055819
                 162,            0.018702,           0.0094677,           0.0024136,             0.92126,              0.9125,             0.96709,             0.73079,             0.01891,           0.0041404,            0.027871,           0.0055403,           0.0055403,           0.0055403
                 163,            0.018998,           0.0097125,           0.0026299,             0.92304,             0.91284,             0.96816,             0.73875,            0.018823,           0.0041277,               0.028,           0.0054987,           0.0054987,           0.0054987
                 164,            0.019129,           0.0096939,           0.0025123,             0.89122,             0.94077,             0.96773,             0.74146,            0.018849,           0.0041261,            0.028862,           0.0054571,           0.0054571,           0.0054571
                 165,            0.019006,           0.0097502,           0.0023983,              0.8943,             0.93289,             0.96681,             0.74029,            0.018859,           0.0041328,            0.029093,           0.0054157,           0.0054157,           0.0054157
                 166,            0.018847,           0.0095306,           0.0024749,             0.89571,             0.93842,              0.9668,             0.73917,            0.018787,           0.0041468,             0.02879,           0.0053743,           0.0053743,           0.0053743
                 167,            0.018889,           0.0096119,           0.0024225,             0.89253,             0.93852,             0.96737,             0.74055,            0.018795,            0.004143,            0.028754,           0.0053329,           0.0053329,           0.0053329
                 168,            0.018781,           0.0096686,           0.0023502,             0.90001,             0.93661,              0.9689,             0.74124,            0.018803,           0.0041406,            0.028889,           0.0052917,           0.0052917,           0.0052917
                 169,             0.01878,           0.0095325,           0.0023527,              0.8914,             0.93916,             0.96842,             0.73976,            0.018884,           0.0041387,            0.029649,           0.0052505,           0.0052505,           0.0052505
                 170,            0.018985,           0.0094053,            0.002145,             0.90445,             0.91437,             0.96784,             0.74178,            0.018998,           0.0041411,            0.030007,           0.0052094,           0.0052094,           0.0052094
                 171,            0.018916,           0.0094248,           0.0024132,             0.89904,             0.92335,             0.96736,             0.73687,            0.019024,           0.0041247,            0.030146,           0.0051684,           0.0051684,           0.0051684
                 172,            0.018531,           0.0093065,           0.0023736,             0.90219,             0.92341,              0.9678,             0.73766,            0.019039,           0.0041139,             0.02966,           0.0051274,           0.0051274,           0.0051274
                 173,            0.018285,           0.0091929,           0.0023652,             0.90237,             0.92522,             0.96935,              0.7382,            0.019007,           0.0040907,            0.029347,           0.0050866,           0.0050866,           0.0050866
                 174,            0.018484,           0.0093531,           0.0023458,             0.88585,             0.95302,             0.97014,             0.74233,            0.018997,            0.004065,             0.02912,           0.0050459,           0.0050459,           0.0050459
                 175,            0.018466,           0.0091436,           0.0023315,             0.88307,             0.94978,             0.96975,             0.74309,            0.018952,           0.0040593,            0.028712,           0.0050052,           0.0050052,           0.0050052
                 176,            0.018402,            0.009318,            0.002179,             0.88424,             0.94966,             0.96967,             0.74372,            0.018963,           0.0040655,            0.028363,           0.0049647,           0.0049647,           0.0049647
                 177,             0.01803,            0.009219,           0.0022348,             0.88739,             0.94239,             0.96867,             0.74217,            0.018951,           0.0040728,            0.028243,           0.0049243,           0.0049243,           0.0049243
                 178,            0.018171,           0.0094583,           0.0022082,             0.88808,             0.93917,             0.96722,             0.74276,            0.018913,           0.0040845,            0.028294,            0.004884,            0.004884,            0.004884
                 179,            0.018386,           0.0093151,           0.0022061,             0.88977,             0.93386,             0.96663,              0.7443,            0.018841,           0.0040791,            0.028212,           0.0048439,           0.0048439,           0.0048439
                 180,            0.018437,           0.0093542,           0.0022828,             0.92513,             0.89888,             0.96603,             0.74198,            0.018871,           0.0040814,            0.028096,           0.0048038,           0.0048038,           0.0048038
                 181,            0.018128,           0.0091304,           0.0022812,             0.92127,             0.90131,             0.96475,             0.74023,            0.018824,           0.0041032,            0.028075,           0.0047639,           0.0047639,           0.0047639
                 182,            0.018192,           0.0092502,            0.002078,             0.91781,             0.90174,             0.96387,             0.74002,            0.018738,           0.0041054,            0.028189,           0.0047242,           0.0047242,           0.0047242
                 183,            0.018037,            0.009184,           0.0021504,             0.90384,             0.91032,             0.96276,             0.73987,            0.018695,            0.004112,            0.028591,           0.0046845,           0.0046845,           0.0046845
                 184,            0.018192,           0.0093311,            0.002135,             0.90508,             0.90538,             0.96258,             0.74065,            0.018716,           0.0041169,            0.028699,            0.004645,            0.004645,            0.004645
                 185,            0.018466,           0.0092611,           0.0021689,             0.90812,             0.91123,             0.96279,             0.74257,            0.018758,           0.0041186,             0.02823,           0.0046057,           0.0046057,           0.0046057
                 186,            0.017936,           0.0090422,           0.0023228,             0.90968,             0.91079,             0.96253,             0.74193,            0.018809,           0.0041244,            0.027755,           0.0045665,           0.0045665,           0.0045665
                 187,            0.017656,           0.0091002,           0.0018683,             0.90784,              0.9136,             0.96256,             0.73984,            0.018842,           0.0041256,            0.027189,           0.0045275,           0.0045275,           0.0045275
                 188,            0.017941,           0.0091238,           0.0021083,             0.90793,             0.91278,             0.96266,             0.74063,            0.018867,           0.0041231,             0.02703,           0.0044886,           0.0044886,           0.0044886
                 189,            0.017899,           0.0091847,           0.0019544,             0.91103,             0.91159,             0.96315,             0.73992,            0.018876,           0.0041205,            0.026698,           0.0044499,           0.0044499,           0.0044499
                 190,            0.017638,           0.0088878,           0.0018015,             0.90157,             0.92138,             0.96356,             0.74141,            0.018893,           0.0041218,            0.026726,           0.0044114,           0.0044114,           0.0044114
                 191,            0.017709,           0.0090193,           0.0020885,              0.9083,             0.92141,              0.9644,             0.74269,            0.018874,           0.0041246,            0.026712,           0.0043731,           0.0043731,           0.0043731
                 192,            0.017406,             0.00904,           0.0020028,             0.90785,              0.9177,             0.96485,             0.74385,             0.01885,           0.0041246,            0.026849,           0.0043349,           0.0043349,           0.0043349
                 193,            0.017745,           0.0089623,           0.0021357,             0.91347,             0.91603,             0.96547,             0.74475,            0.018842,           0.0041362,            0.026679,           0.0042969,           0.0042969,           0.0042969
                 194,            0.017623,           0.0088089,           0.0019127,             0.91733,             0.91611,             0.96445,              0.7444,            0.018849,           0.0041416,            0.026503,           0.0042591,           0.0042591,           0.0042591
                 195,            0.017955,            0.009106,           0.0017822,             0.91272,             0.91609,             0.96415,             0.74238,            0.018882,           0.0041468,            0.026776,           0.0042215,           0.0042215,           0.0042215
                 196,            0.017443,           0.0088924,           0.0019912,             0.91117,             0.91611,             0.96417,             0.74263,            0.018879,           0.0041433,            0.027004,            0.004184,            0.004184,            0.004184
                 197,            0.017491,           0.0089792,           0.0019084,             0.91142,             0.91609,             0.96413,             0.74279,            0.018881,           0.0041466,            0.027328,           0.0041468,           0.0041468,           0.0041468
                 198,            0.017609,           0.0089516,           0.0019619,             0.91082,             0.91601,             0.96376,             0.74408,            0.018832,           0.0041469,            0.027725,           0.0041098,           0.0041098,           0.0041098
                 199,            0.017614,           0.0089719,           0.0021528,             0.91129,             0.91598,             0.96394,              0.7451,            0.018827,           0.0041544,            0.027998,            0.004073,            0.004073,            0.004073
                 200,            0.017282,           0.0087182,           0.0016959,              0.9114,             0.91593,             0.96382,             0.74391,             0.01882,           0.0041579,            0.028077,           0.0040364,           0.0040364,           0.0040364
                 201,             0.01729,           0.0088013,           0.0018528,             0.91083,             0.91594,             0.96405,             0.74366,            0.018794,           0.0041553,            0.027946,               0.004,               0.004,               0.004
                 202,            0.017122,           0.0087924,           0.0020235,             0.91551,             0.91262,             0.96415,             0.74589,            0.018764,           0.0041578,            0.027947,           0.0039638,           0.0039638,           0.0039638
                 203,            0.017161,           0.0087369,           0.0020701,             0.90726,             0.91376,             0.96407,             0.74521,            0.018718,           0.0041565,            0.028043,           0.0039279,           0.0039279,           0.0039279
                 204,            0.017187,           0.0091065,           0.0020291,             0.90716,             0.91324,             0.96411,             0.74641,            0.018688,           0.0041563,            0.028016,           0.0038922,           0.0038922,           0.0038922
                 205,            0.017381,           0.0089049,           0.0020865,              0.9101,             0.91168,             0.96403,             0.74619,            0.018658,           0.0041539,            0.028034,           0.0038567,           0.0038567,           0.0038567
                 206,            0.017101,           0.0089453,           0.0018941,             0.90674,             0.91063,             0.96379,             0.74611,            0.018667,           0.0041537,            0.028346,           0.0038214,           0.0038214,           0.0038214
                 207,            0.017356,           0.0087952,           0.0021127,              0.9076,             0.90802,             0.96327,             0.74621,            0.018644,           0.0041508,            0.028621,           0.0037864,           0.0037864,           0.0037864
                 208,            0.017129,           0.0088134,           0.0019409,             0.90974,             0.90161,             0.96208,             0.74739,            0.018654,           0.0041544,            0.028749,           0.0037517,           0.0037517,           0.0037517
                 209,            0.017307,           0.0088243,           0.0020074,              0.9071,             0.90366,              0.9619,             0.74628,            0.018653,           0.0041603,             0.02876,           0.0037171,           0.0037171,           0.0037171
                 210,            0.017011,            0.008862,           0.0019013,             0.90995,              0.8994,             0.96165,             0.74598,            0.018652,           0.0041601,            0.029125,           0.0036829,           0.0036829,           0.0036829
                 211,            0.016869,           0.0088573,           0.0017531,             0.90209,             0.91079,             0.96155,             0.74612,            0.018659,           0.0041621,             0.02918,           0.0036489,           0.0036489,           0.0036489
                 212,            0.016881,            0.008646,           0.0017173,             0.90141,             0.91063,             0.96162,             0.74836,             0.01865,           0.0041628,            0.029381,           0.0036151,           0.0036151,           0.0036151
                 213,            0.016767,           0.0088805,           0.0018594,             0.90214,             0.91033,             0.96147,             0.74818,            0.018636,           0.0041662,            0.029571,           0.0035816,           0.0035816,           0.0035816
                 214,            0.017237,           0.0089426,           0.0019134,             0.90198,             0.91079,             0.96124,             0.74784,            0.018654,            0.004166,            0.029658,           0.0035484,           0.0035484,           0.0035484
                 215,            0.016785,           0.0085654,           0.0018036,             0.89986,             0.91074,             0.96099,             0.74785,            0.018664,           0.0041706,            0.029792,           0.0035154,           0.0035154,           0.0035154
                 216,            0.017006,           0.0085413,           0.0019866,             0.90278,              0.9023,               0.961,             0.74733,            0.018673,           0.0041761,            0.030089,           0.0034827,           0.0034827,           0.0034827
                 217,            0.016859,           0.0084855,           0.0017895,             0.90255,             0.90317,              0.9605,             0.74659,            0.018684,           0.0041785,            0.030207,           0.0034503,           0.0034503,           0.0034503
                 218,            0.016674,            0.008817,           0.0017152,             0.90955,              0.8913,             0.96004,             0.74597,            0.018669,           0.0041789,            0.030364,           0.0034182,           0.0034182,           0.0034182
                 219,            0.016846,           0.0085953,           0.0019626,             0.90864,             0.89132,             0.96006,             0.74595,            0.018642,           0.0041771,            0.030547,           0.0033863,           0.0033863,           0.0033863
                 220,            0.016586,           0.0084847,           0.0018971,             0.91277,             0.89136,             0.96008,             0.74558,            0.018629,           0.0041747,            0.030473,           0.0033548,           0.0033548,           0.0033548
                 221,            0.016645,           0.0086199,           0.0017273,             0.91343,             0.89202,             0.96022,             0.74584,            0.018609,           0.0041691,            0.030497,           0.0033235,           0.0033235,           0.0033235
                 222,            0.016408,           0.0085046,           0.0018708,             0.91336,              0.8928,             0.96005,             0.74567,            0.018598,             0.00417,            0.030572,           0.0032925,           0.0032925,           0.0032925
                 223,            0.016698,           0.0085576,           0.0018417,             0.91339,             0.89227,             0.95996,             0.74616,            0.018588,             0.00417,            0.030638,           0.0032618,           0.0032618,           0.0032618
                 224,            0.016472,           0.0086072,           0.0017476,             0.91342,             0.89283,             0.95994,              0.7469,            0.018575,            0.004166,            0.030629,           0.0032314,           0.0032314,           0.0032314
                 225,            0.016563,           0.0085442,           0.0016609,             0.91345,             0.89285,              0.9599,             0.74734,            0.018582,           0.0041632,            0.030594,           0.0032013,           0.0032013,           0.0032013
                 226,            0.016413,           0.0086609,           0.0017519,             0.91336,              0.8933,             0.96046,             0.74901,            0.018589,           0.0041646,            0.030512,           0.0031716,           0.0031716,           0.0031716
                 227,            0.016064,           0.0083436,           0.0017183,             0.91335,             0.89397,             0.96033,             0.74959,            0.018601,           0.0041608,            0.030556,           0.0031421,           0.0031421,           0.0031421
                 228,             0.01645,           0.0085851,           0.0017581,             0.91332,              0.8947,             0.96034,             0.74882,            0.018587,           0.0041594,            0.030601,            0.003113,            0.003113,            0.003113
                 229,            0.016835,            0.008578,           0.0018163,             0.91332,             0.89659,             0.96023,             0.74847,              0.0186,           0.0041575,            0.030608,           0.0030841,           0.0030841,           0.0030841
                 230,            0.016422,           0.0084473,           0.0016986,             0.91394,             0.89654,             0.96041,             0.74775,             0.01861,           0.0041592,            0.030638,           0.0030556,           0.0030556,           0.0030556
                 231,            0.016073,           0.0084312,            0.001692,             0.91448,             0.89656,             0.96012,             0.74742,            0.018616,           0.0041599,            0.030811,           0.0030274,           0.0030274,           0.0030274
                 232,            0.016151,           0.0083033,           0.0018943,             0.91557,             0.89658,             0.96034,             0.74741,            0.018628,            0.004161,            0.030897,           0.0029996,           0.0029996,           0.0029996
                 233,            0.016273,           0.0085225,           0.0017374,             0.91695,             0.89659,             0.96026,             0.74734,            0.018657,           0.0041631,            0.030977,            0.002972,            0.002972,            0.002972
                 234,            0.016377,             0.00832,           0.0016095,             0.91779,             0.89659,             0.95952,               0.747,            0.018685,           0.0041621,            0.031147,           0.0029448,           0.0029448,           0.0029448
                 235,            0.016116,           0.0084679,             0.00182,             0.91777,             0.89659,             0.95963,              0.7468,            0.018701,           0.0041651,             0.03131,           0.0029179,           0.0029179,           0.0029179
                 236,            0.016056,           0.0082654,           0.0017748,              0.9175,             0.89652,             0.95962,             0.74807,            0.018719,           0.0041642,            0.031334,           0.0028914,           0.0028914,           0.0028914
                 237,            0.016205,            0.008381,           0.0017702,             0.91653,             0.89659,             0.95932,             0.74777,            0.018723,           0.0041662,            0.031511,           0.0028652,           0.0028652,           0.0028652
                 238,            0.015843,           0.0083551,           0.0017891,             0.91669,              0.8965,             0.95945,             0.74681,            0.018732,           0.0041702,            0.031542,           0.0028394,           0.0028394,           0.0028394
                 239,            0.016124,           0.0084508,           0.0019609,             0.91647,             0.89656,             0.95899,             0.74384,            0.018732,           0.0041735,            0.031629,           0.0028139,           0.0028139,           0.0028139
                 240,            0.015823,           0.0083475,           0.0016041,             0.91955,              0.8936,             0.95924,             0.74403,            0.018738,           0.0041756,            0.031723,           0.0027887,           0.0027887,           0.0027887
                 241,            0.016093,           0.0082183,           0.0016917,             0.91959,             0.89391,             0.95918,             0.74565,            0.018729,           0.0041769,            0.031762,           0.0027639,           0.0027639,           0.0027639
                 242,            0.016029,           0.0082002,           0.0014998,             0.91947,             0.89446,             0.95903,             0.74532,            0.018743,           0.0041819,            0.031691,           0.0027395,           0.0027395,           0.0027395
                 243,            0.015877,           0.0082658,           0.0016142,              0.9195,             0.89517,             0.95906,             0.74578,            0.018738,           0.0041851,            0.031616,           0.0027154,           0.0027154,           0.0027154
                 244,            0.015719,           0.0082649,           0.0017605,             0.91945,             0.89582,             0.95891,             0.74617,            0.018744,           0.0041878,            0.031668,           0.0026917,           0.0026917,           0.0026917
                 245,            0.015737,           0.0082591,           0.0015867,             0.91925,             0.89654,             0.95921,              0.7467,             0.01875,           0.0041906,            0.031688,           0.0026683,           0.0026683,           0.0026683
                 246,             0.01563,           0.0079738,           0.0015121,             0.91845,             0.89658,              0.9591,             0.74693,            0.018763,           0.0041925,            0.031781,           0.0026453,           0.0026453,           0.0026453
                 247,            0.015692,           0.0082915,           0.0016186,             0.91809,             0.89659,             0.95905,             0.74775,            0.018769,           0.0041946,            0.031887,           0.0026227,           0.0026227,           0.0026227
                 248,            0.015636,           0.0080577,           0.0016189,             0.91747,             0.89652,             0.95855,             0.74682,            0.018772,            0.004197,            0.032035,           0.0026004,           0.0026004,           0.0026004
                 249,            0.015901,           0.0082483,           0.0017309,             0.91507,             0.89659,              0.9586,             0.74618,            0.018784,           0.0042005,            0.032153,           0.0025785,           0.0025785,           0.0025785
                 250,            0.015891,           0.0082819,           0.0017802,             0.91809,             0.89288,             0.95827,             0.74555,            0.018804,           0.0042039,            0.032214,            0.002557,            0.002557,            0.002557
                 251,            0.015659,           0.0083704,           0.0015139,              0.9198,             0.89296,             0.95798,             0.74524,            0.018829,           0.0042068,            0.032245,           0.0025359,           0.0025359,           0.0025359
                 252,             0.01533,           0.0080958,           0.0015863,             0.92055,             0.89287,             0.95756,              0.7454,            0.018845,           0.0042122,            0.032336,           0.0025151,           0.0025151,           0.0025151
                 253,            0.015389,           0.0080084,           0.0016041,             0.92161,             0.89292,             0.95776,             0.74552,            0.018863,           0.0042173,            0.032391,           0.0024948,           0.0024948,           0.0024948
                 254,              0.0156,           0.0082085,           0.0015552,             0.92222,             0.89322,             0.95802,             0.74552,            0.018867,           0.0042199,            0.032416,           0.0024748,           0.0024748,           0.0024748
                 255,            0.015679,           0.0081254,           0.0016961,             0.92332,             0.89294,              0.9577,             0.74526,            0.018883,           0.0042224,            0.032433,           0.0024552,           0.0024552,           0.0024552
                 256,            0.015563,           0.0080214,           0.0019476,             0.92423,             0.89296,             0.95772,             0.74438,            0.018881,           0.0042236,            0.032483,            0.002436,            0.002436,            0.002436
                 257,            0.015333,           0.0080522,           0.0013812,             0.92402,             0.89292,             0.95792,              0.7449,            0.018892,           0.0042262,            0.032517,           0.0024172,           0.0024172,           0.0024172
                 258,            0.015757,           0.0082085,           0.0014383,             0.92487,             0.89288,             0.95771,             0.74475,             0.01889,           0.0042283,            0.032566,           0.0023987,           0.0023987,           0.0023987
                 259,            0.015601,           0.0080733,           0.0015951,             0.92502,             0.89296,             0.95775,             0.74477,            0.018891,           0.0042295,            0.032588,           0.0023807,           0.0023807,           0.0023807
                 260,            0.015466,           0.0080566,           0.0014604,             0.92558,             0.89296,             0.95812,              0.7444,            0.018894,           0.0042318,            0.032672,           0.0023631,           0.0023631,           0.0023631
                 261,            0.015423,           0.0083307,           0.0015056,             0.92574,             0.89296,             0.95785,             0.74332,            0.018905,           0.0042345,            0.032708,           0.0023458,           0.0023458,           0.0023458
                 262,            0.015263,           0.0079537,           0.0012723,             0.92908,             0.89296,             0.95807,             0.74336,            0.018909,           0.0042364,            0.032769,            0.002329,            0.002329,            0.002329
                 263,             0.01525,           0.0079979,           0.0012786,             0.92923,             0.89276,             0.95819,              0.7434,            0.018921,            0.004238,             0.03281,           0.0023125,           0.0023125,           0.0023125
                 264,            0.015681,            0.008016,           0.0014545,             0.92935,             0.89254,             0.95844,             0.74366,            0.018927,           0.0042398,             0.03282,           0.0022965,           0.0022965,           0.0022965
                 265,            0.015295,           0.0080508,            0.001675,             0.90738,             0.91488,             0.95786,             0.74332,            0.018941,           0.0042429,            0.032912,           0.0022809,           0.0022809,           0.0022809
                 266,            0.015401,           0.0080175,           0.0014534,             0.90735,             0.91283,             0.95795,             0.74344,            0.018952,           0.0042461,            0.032968,           0.0022657,           0.0022657,           0.0022657
                 267,            0.015278,            0.007842,           0.0015544,             0.90726,             0.91418,             0.95817,             0.74368,            0.018951,           0.0042459,            0.032958,           0.0022509,           0.0022509,           0.0022509
                 268,            0.015061,           0.0079373,           0.0014084,             0.90762,             0.91631,              0.9579,             0.74334,            0.018961,           0.0042473,            0.032959,           0.0022365,           0.0022365,           0.0022365
                 269,            0.015159,           0.0079649,           0.0014503,             0.90756,             0.91609,             0.95801,             0.74365,            0.018975,           0.0042487,            0.032984,           0.0022225,           0.0022225,           0.0022225
                 270,            0.015109,            0.007868,           0.0015159,             0.90727,             0.91611,             0.95812,             0.74365,            0.018988,           0.0042503,            0.033037,           0.0022089,           0.0022089,           0.0022089
                 271,            0.015332,           0.0081514,           0.0014525,              0.9071,              0.9155,             0.95775,             0.74363,            0.018997,           0.0042523,            0.033115,           0.0021958,           0.0021958,           0.0021958
                 272,            0.015011,           0.0078343,           0.0013754,             0.91046,             0.91431,             0.95792,             0.74343,            0.019002,           0.0042545,             0.03314,            0.002183,            0.002183,            0.002183
                 273,            0.015386,           0.0079241,           0.0014078,             0.91053,             0.91394,             0.95767,             0.74309,            0.019001,           0.0042563,            0.033188,           0.0021707,           0.0021707,           0.0021707
                 274,            0.015475,           0.0078394,           0.0015415,              0.9102,             0.91484,             0.95734,              0.7426,            0.019012,           0.0042594,            0.033242,           0.0021588,           0.0021588,           0.0021588
                 275,            0.014732,           0.0078721,            0.001272,             0.89876,             0.92136,             0.95737,             0.74185,            0.019024,           0.0042626,            0.033213,           0.0021473,           0.0021473,           0.0021473
                 276,            0.015159,           0.0078553,           0.0014575,             0.91019,             0.91601,             0.95748,             0.74146,            0.019033,           0.0042654,            0.033232,           0.0021363,           0.0021363,           0.0021363
                 277,            0.014809,           0.0077667,           0.0014385,             0.91025,              0.9187,             0.95728,             0.74082,            0.019037,           0.0042677,             0.03318,           0.0021257,           0.0021257,           0.0021257
                 278,            0.014933,           0.0077631,           0.0012588,             0.91031,             0.92118,             0.95726,             0.74103,            0.019054,           0.0042705,            0.033139,           0.0021155,           0.0021155,           0.0021155
                 279,            0.015007,           0.0077715,           0.0013936,             0.91026,             0.92109,             0.95751,             0.74155,            0.019062,           0.0042745,             0.03315,           0.0021057,           0.0021057,           0.0021057
                 280,            0.015053,           0.0077744,           0.0013097,             0.90692,             0.91777,             0.95725,             0.74079,            0.019069,           0.0042774,            0.033248,           0.0020963,           0.0020963,           0.0020963
                 281,            0.015144,           0.0079149,           0.0013427,             0.90621,             0.91776,             0.95693,             0.74069,            0.019067,           0.0042801,            0.033288,           0.0020874,           0.0020874,           0.0020874
                 282,            0.015201,           0.0080054,           0.0014248,             0.90595,             0.91776,             0.95665,             0.74014,            0.019066,           0.0042838,            0.033266,           0.0020789,           0.0020789,           0.0020789
                 283,             0.01491,           0.0077561,           0.0014101,             0.90754,             0.91776,             0.95645,             0.73937,            0.019077,           0.0042854,            0.033262,           0.0020709,           0.0020709,           0.0020709
                 284,             0.01517,           0.0080379,           0.0015746,             0.90708,             0.91778,             0.95662,             0.73936,            0.019081,           0.0042892,            0.033292,           0.0020632,           0.0020632,           0.0020632
                 285,            0.014855,           0.0077226,           0.0013348,             0.90598,             0.91775,             0.95648,             0.73845,            0.019069,           0.0042905,            0.033346,            0.002056,            0.002056,            0.002056
                 286,            0.014865,           0.0078662,            0.001422,             0.90614,             0.91776,             0.95625,             0.73926,            0.019066,           0.0042918,            0.033362,           0.0020492,           0.0020492,           0.0020492
                 287,            0.014927,           0.0079183,           0.0013796,             0.90668,             0.91777,             0.95602,             0.73859,             0.01906,           0.0042939,            0.033395,           0.0020429,           0.0020429,           0.0020429
                 288,            0.014796,           0.0079034,           0.0013061,             0.90141,             0.92377,             0.95586,             0.73862,            0.019059,           0.0042973,            0.033384,            0.002037,            0.002037,            0.002037
                 289,            0.014732,           0.0076596,           0.0013551,             0.90681,             0.91778,             0.95619,             0.74004,            0.019062,           0.0042996,            0.033395,           0.0020315,           0.0020315,           0.0020315
                 290,            0.014801,           0.0078465,            0.001377,             0.90732,             0.91774,             0.95598,             0.74087,            0.019057,           0.0043014,             0.03335,           0.0020265,           0.0020265,           0.0020265
                 291,            0.014699,            0.007783,           0.0013566,             0.90829,             0.91777,             0.95611,             0.73952,            0.019042,           0.0043009,            0.033351,           0.0020219,           0.0020219,           0.0020219
                 292,            0.014899,           0.0078154,            0.001392,             0.90793,             0.91777,             0.95609,             0.73937,             0.01903,            0.004302,            0.033392,           0.0020178,           0.0020178,           0.0020178
                 293,            0.014762,           0.0076627,           0.0015348,             0.90772,             0.91777,             0.95609,              0.7387,            0.019017,           0.0043028,            0.033429,            0.002014,            0.002014,            0.002014
                 294,            0.014553,           0.0077804,           0.0015794,             0.90818,             0.91776,             0.95608,             0.73826,            0.019021,           0.0043044,            0.033388,           0.0020107,           0.0020107,           0.0020107
                 295,            0.014885,           0.0075507,           0.0013942,             0.90826,             0.91778,             0.95607,             0.73831,            0.019016,           0.0043078,             0.03335,           0.0020079,           0.0020079,           0.0020079
                 296,            0.014795,           0.0080007,           0.0012799,             0.90819,             0.91775,               0.956,             0.73744,            0.019017,             0.00431,            0.033341,           0.0020055,           0.0020055,           0.0020055
                 297,            0.014714,           0.0077821,            0.001172,             0.90856,             0.91778,             0.95582,             0.73722,            0.019031,           0.0043126,            0.033365,           0.0020035,           0.0020035,           0.0020035
                 298,              0.0145,           0.0077449,           0.0012915,             0.91015,             0.92077,             0.95583,             0.73651,            0.019033,           0.0043147,            0.033414,            0.002002,            0.002002,            0.002002
                 299,            0.014937,           0.0077514,           0.0013502,             0.91019,             0.92084,             0.95577,             0.73693,            0.019026,           0.0043162,            0.033433,           0.0020009,           0.0020009,           0.0020009
